id,participant_id,agegroup_id,divisi_id,team_id,block_date
6770,0,,2024-02-03 16:57:42,182.3.38.33,
6771,0,,2024-02-03 16:58:09,182.3.38.33,
6772,0,,2024-02-03 16:58:16,182.3.38.33,
6773,0,,2024-02-03 16:58:23,182.3.38.33,
6774,0,,2024-02-03 16:58:53,182.3.38.33,
6775,0,,2024-02-03 17:02:21,182.2.164.196,
6776,0,,2024-02-03 17:03:19,114.124.247.73,
6777,0,,2024-02-03 17:04:03,114.124.247.73,
6778,0,,2024-02-03 17:04:26,2404:c0:2420::22b3:57f,
6779,0,,2024-02-03 17:04:38,120.188.95.232,
6780,0,,2024-02-03 17:10:10,2001:4860:7:406::f2,
6781,0,,2024-02-03 17:10:25,2001:4860:7:406::f7,
6782,0,,2024-02-03 17:13:04,2001:4860:7:406::f2,
6783,0,,2024-02-03 17:13:04,139.193.123.209,
6784,0,,2024-02-03 17:14:12,103.151.23.80,
6785,0,,2024-02-03 17:14:42,182.3.37.96,
6786,0,,2024-02-03 17:15:40,182.3.37.96,
6787,0,,2024-02-03 17:17:08,103.151.23.78,
6788,0,,2024-02-03 17:22:41,103.151.23.80,
6789,0,,2024-02-03 17:31:20,2a09:bac1:34c0:18::da:9a,
6790,0,,2024-02-03 17:39:48,103.140.78.66,
6791,0,,2024-02-03 17:40:24,114.4.214.12,
6792,0,,2024-02-03 17:40:25,114.4.214.12,
6793,0,,2024-02-03 17:40:36,43.163.1.85,
6794,0,,2024-02-03 17:47:15,2405:8180:301:80d8:ad60:cd90:6361:b05c,
6795,0,,2024-02-03 17:48:07,182.2.167.102,
6796,0,,2024-02-03 17:48:10,182.2.167.102,
6797,0,,2024-02-03 17:49:08,2405:8180:301:80d8:ad60:cd90:6361:b05c,
6798,0,,2024-02-03 17:49:17,114.124.242.237,
6799,0,,2024-02-03 17:50:10,139.0.47.179,
6800,0,,2024-02-03 17:51:02,114.4.212.153,
6801,0,,2024-02-03 17:54:22,114.79.1.186,
6802,0,,2024-02-03 17:54:49,114.79.1.186,
6803,0,,2024-02-03 17:54:53,114.79.1.186,
6804,0,,2024-02-03 17:55:27,114.79.1.186,
6805,0,,2024-02-03 18:00:52,182.2.135.246,
6806,0,,2024-02-03 18:01:33,139.0.47.179,
6807,0,,2024-02-03 18:01:42,182.253.59.210,
6808,0,,2024-02-03 18:01:47,182.253.59.210,
6809,0,,2024-02-03 18:02:30,182.253.59.210,
6810,0,,2024-02-03 18:04:16,2404:8000:1001:cc59:45e3:cabe:3dfb:ddbd,
6811,0,,2024-02-03 18:05:12,223.255.229.18,
6812,0,,2024-02-03 18:06:27,223.255.229.18,
6813,0,,2024-02-03 18:07:49,182.3.43.197,
6814,0,,2024-02-03 18:08:20,103.136.57.198,
6815,0,,2024-02-03 18:08:21,103.136.57.198,
6816,0,,2024-02-03 18:11:55,110.138.86.125,
6817,0,,2024-02-03 18:12:56,223.255.229.18,
6818,0,,2024-02-03 18:14:36,103.136.57.198,
6819,0,,2024-02-03 18:14:46,119.10.181.154,
6820,0,,2024-02-03 18:14:47,223.255.229.18,
6821,0,,2024-02-03 18:20:07,112.215.173.128,
6822,0,,2024-02-03 18:23:02,114.124.207.245,
6823,0,,2024-02-03 18:23:43,2405:8180:201:321f:1ce8:1e58:b622:286b,
6824,0,,2024-02-03 18:24:37,139.195.192.176,
6825,0,,2024-02-03 18:24:49,103.213.129.104,
6826,0,,2024-02-03 18:28:09,182.2.147.76,
6827,0,,2024-02-03 18:29:48,139.0.36.141,
6828,0,,2024-02-03 18:31:55,180.252.173.101,
6829,0,,2024-02-03 18:33:19,180.252.173.101,
6830,0,,2024-02-03 18:33:21,180.252.173.101,
6831,0,,2024-02-03 18:33:26,182.3.43.219,
6832,0,,2024-02-03 18:35:47,182.3.51.98,
6833,0,,2024-02-03 18:37:55,182.3.51.98,
6834,0,,2024-02-03 18:45:33,110.138.86.125,
6835,0,,2024-02-03 18:45:36,110.138.86.125,
6836,0,,2024-02-03 18:48:10,110.138.86.125,
6837,0,,2024-02-03 18:49:52,182.0.96.38,
6838,0,,2024-02-03 18:50:14,182.2.143.204,
6839,0,,2024-02-03 18:50:19,182.2.143.204,
6840,0,,2024-02-03 18:50:21,182.0.96.38,
6841,0,,2024-02-03 18:50:27,182.0.96.38,
6842,0,,2024-02-03 18:50:34,182.2.143.204,
6843,0,,2024-02-03 18:50:42,182.0.96.38,
6844,0,,2024-02-03 18:50:45,182.2.143.204,
6845,0,,2024-02-03 18:50:54,182.2.143.204,
6846,0,,2024-02-03 18:52:36,114.124.236.149,
6847,0,,2024-02-03 18:53:59,110.137.195.219,
6848,0,,2024-02-03 18:54:03,139.194.71.90,
6849,0,,2024-02-03 18:55:06,110.138.83.242,
6850,0,,2024-02-03 18:55:35,110.137.195.219,
6851,0,,2024-02-03 18:58:17,139.0.36.176,
6852,0,,2024-02-03 19:01:25,139.0.36.176,
6853,0,,2024-02-03 19:06:11,114.10.75.143,
6854,0,,2024-02-03 19:13:29,101.255.117.115,
6855,0,,2024-02-03 19:30:13,114.124.180.127,
6856,0,,2024-02-03 19:31:42,182.253.56.105,
6857,0,,2024-02-03 19:32:01,182.253.250.157,
6858,0,,2024-02-03 19:32:44,182.253.250.157,
6859,0,,2024-02-03 19:39:31,111.95.215.159,
6860,0,,2024-02-03 19:41:03,111.95.215.159,
6861,0,,2024-02-03 19:47:04,182.3.44.239,
6862,0,,2024-02-03 19:52:30,103.108.130.45,
6863,0,,2024-02-03 19:52:34,64.233.173.157,
6864,0,,2024-02-03 19:52:34,64.233.173.157,
6865,0,,2024-02-03 19:52:46,64.233.173.132,
6866,0,,2024-02-03 19:52:47,64.233.173.134,
6867,0,,2024-02-03 19:52:49,64.233.173.152,
6868,0,,2024-02-03 19:52:49,64.233.173.144,
6869,0,,2024-02-03 19:52:50,64.233.173.134,
6870,0,,2024-02-03 19:52:51,64.233.173.153,
6871,0,,2024-02-03 19:52:52,64.233.172.66,
6872,0,,2024-02-03 19:52:52,64.233.173.130,
6873,0,,2024-02-03 19:52:53,64.233.173.151,
6874,0,,2024-02-03 19:52:53,64.233.173.138,
6875,0,,2024-02-03 19:52:54,64.233.173.128,
6876,0,,2024-02-03 19:52:54,64.233.173.150,
6877,0,,2024-02-03 19:52:55,64.233.172.71,
6878,0,,2024-02-03 19:52:55,64.233.173.130,
6879,0,,2024-02-03 19:52:56,64.233.172.74,
6880,0,,2024-02-03 19:52:56,64.233.173.128,
6881,0,,2024-02-03 19:52:57,64.233.173.155,
6882,0,,2024-02-03 19:52:57,64.233.173.150,
6883,0,,2024-02-03 19:52:58,64.233.173.151,
6884,0,,2024-02-03 19:52:58,64.233.173.151,
6885,0,,2024-02-03 19:52:59,64.233.173.135,
6886,0,,2024-02-03 19:53:00,64.233.172.67,
6887,0,,2024-02-03 19:53:00,64.233.173.128,
6888,0,,2024-02-03 19:53:00,64.233.173.152,
6889,0,,2024-02-03 19:53:00,64.233.173.155,
6890,0,,2024-02-03 19:53:01,64.233.173.153,
6891,0,,2024-02-03 19:53:01,64.233.172.69,
6892,0,,2024-02-03 19:53:02,64.233.173.150,
6893,0,,2024-02-03 19:53:02,64.233.172.74,
6894,0,,2024-02-03 19:53:02,64.233.173.143,
6895,0,,2024-02-03 19:53:03,64.233.173.150,
6896,0,,2024-02-03 19:53:04,64.233.173.154,
6897,0,,2024-02-03 19:53:04,64.233.173.136,
6898,0,,2024-02-03 19:53:04,64.233.173.155,
6899,0,,2024-02-03 19:53:05,64.233.173.154,
6900,0,,2024-02-03 19:53:05,64.233.173.135,
6901,0,,2024-02-03 19:53:05,64.233.173.155,
6902,0,,2024-02-03 19:53:07,64.233.173.129,
6903,0,,2024-02-03 19:53:07,64.233.173.150,
6904,0,,2024-02-03 20:01:45,118.136.83.122,
6905,0,,2024-02-03 20:02:25,112.215.224.36,
6906,0,,2024-02-03 20:06:52,112.215.151.49,
6907,0,,2024-02-03 20:10:24,140.213.128.130,
6908,0,,2024-02-03 20:17:14,2405:8180:201:321f:1ce8:1e58:b622:286b,
6909,0,,2024-02-03 20:17:35,2405:8180:201:321f:1ce8:1e58:b622:286b,
6910,0,,2024-02-03 20:19:54,180.252.81.140,
6911,0,,2024-02-03 20:21:51,112.215.227.81,
6912,0,,2024-02-03 20:23:11,103.106.76.91,
6913,0,,2024-02-03 20:24:07,112.215.227.81,
6914,0,,2024-02-03 20:24:26,149.113.254.57,
6915,0,,2024-02-03 20:26:44,112.215.227.81,
6916,0,,2024-02-03 20:26:56,149.113.254.57,
6917,0,,2024-02-03 20:32:13,2001:448a:2092:3739:60a9:c61:1a22:c011,
6918,0,,2024-02-03 20:32:48,118.136.63.166,
6919,0,,2024-02-03 20:35:19,101.128.119.32,
6920,0,,2024-02-03 20:39:23,182.3.36.171,
6921,0,,2024-02-03 20:41:45,118.137.69.139,
6922,0,,2024-02-03 20:46:11,61.247.53.122,
6923,0,,2024-02-03 20:46:28,112.215.233.197,
6924,0,,2024-02-03 20:47:40,172.105.123.237,
6925,0,,2024-02-03 20:48:47,172.105.123.237,
6926,0,,2024-02-03 20:57:00,118.137.81.75,
6927,0,,2024-02-03 20:58:12,118.137.81.75,
6928,0,,2024-02-03 21:00:09,149.110.184.87,
6929,0,,2024-02-03 21:06:00,118.99.106.217,
6930,0,,2024-02-03 21:07:37,140.213.0.248,
6931,0,,2024-02-03 21:12:37,182.3.46.40,
6932,0,,2024-02-03 21:15:45,180.244.163.91,
6933,0,,2024-02-03 21:18:48,110.138.95.205,
6934,0,,2024-02-03 21:18:49,110.138.95.205,
6935,0,,2024-02-03 21:18:51,118.136.83.93,
6936,0,,2024-02-03 21:20:21,182.3.38.216,
6937,0,,2024-02-03 21:24:07,118.136.83.93,
6938,0,,2024-02-03 21:25:49,111.95.182.154,
6939,0,,2024-02-03 21:26:09,111.95.182.154,
6940,0,,2024-02-03 21:30:06,202.80.215.157,
6941,0,,2024-02-03 21:30:49,118.137.81.216,
6942,0,,2024-02-03 21:31:31,202.80.215.157,
6943,0,,2024-02-03 21:32:09,202.80.215.157,
6944,0,,2024-02-03 21:34:05,112.215.251.236,
6945,0,,2024-02-03 21:48:51,103.3.222.122,
6946,0,,2024-02-03 21:55:19,103.140.78.66,
6947,0,,2024-02-03 21:55:20,103.140.78.66,
6948,0,,2024-02-03 22:04:33,120.188.65.193,
6949,0,,2024-02-03 22:06:05,120.188.65.193,
6950,0,,2024-02-03 22:24:38,112.215.246.125,
6951,0,,2024-02-03 22:41:25,2001:448a:20a0:2a91:4969:289e:5ec2:28ce,
6952,0,,2024-02-03 22:45:45,139.255.145.138,
6953,0,,2024-02-03 22:46:51,2001:448a:20a0:2a91:4969:289e:5ec2:28ce,
6954,0,,2024-02-03 22:50:56,2001:448a:20a0:2a91:4969:289e:5ec2:28ce,
6955,0,,2024-02-03 22:52:32,2001:448a:20a0:2a91:4969:289e:5ec2:28ce,
6956,0,,2024-02-03 22:53:37,2001:448a:20a0:2a91:4969:289e:5ec2:28ce,
6957,0,,2024-02-03 22:54:50,2a02:26f7:dfcc:46c0:0:45be:4d80:ad68,
6958,0,,2024-02-03 22:54:51,2a02:26f7:dfcc:46c0:0:45be:4d80:ad68,
6959,0,,2024-02-03 23:03:04,158.140.182.22,
6960,0,,2024-02-03 23:03:43,158.140.182.22,
6961,0,,2024-02-03 23:07:13,103.10.66.22,
6962,0,,2024-02-03 23:08:46,118.136.220.251,
6963,0,,2024-02-03 23:08:53,118.136.220.251,
6964,0,,2024-02-03 23:12:48,118.136.220.251,
6965,0,,2024-02-03 23:12:49,118.136.220.251,
6966,0,,2024-02-03 23:12:57,118.136.220.251,
6967,0,,2024-02-03 23:13:10,118.136.220.251,
6968,0,,2024-02-03 23:33:30,103.213.129.57,
6969,0,,2024-02-03 23:35:07,140.213.26.135,
6970,0,,2024-02-03 23:36:26,110.138.95.205,
6971,0,,2024-02-03 23:37:59,118.137.69.139,
6972,0,,2024-02-03 23:39:12,110.138.86.125,
6973,0,,2024-02-04 00:03:05,182.2.144.29,
6974,0,,2024-02-04 00:41:24,103.120.174.127,
6975,0,,2024-02-04 01:25:54,112.215.225.213,
6976,0,,2024-02-04 01:26:18,114.124.131.122,
6977,0,,2024-02-04 01:35:31,182.253.57.21,
6978,0,,2024-02-04 05:40:33,180.252.174.82,
6979,0,,2024-02-04 05:41:17,93.159.230.89,
6980,0,,2024-02-04 06:22:08,111.94.110.111,
6981,0,,2024-02-04 06:34:24,118.136.63.166,
6982,0,,2024-02-04 06:38:26,40.77.167.53,
6983,0,,2024-02-04 06:39:43,118.136.63.166,
6984,0,,2024-02-04 06:44:10,118.136.63.166,
6985,0,,2024-02-04 06:46:25,118.136.63.166,
6986,0,,2024-02-04 06:58:26,2001:448a:2020:bb7e:7841:78a0:f6c7:e200,
6987,0,,2024-02-04 06:58:34,2001:448a:2020:bb7e:7841:78a0:f6c7:e200,
6988,0,,2024-02-04 06:58:37,2001:448a:2020:bb7e:7841:78a0:f6c7:e200,
6989,0,,2024-02-04 07:01:06,180.252.81.140,
6990,0,,2024-02-04 07:01:20,180.252.81.140,
6991,0,,2024-02-04 07:07:50,180.252.81.140,
6992,0,,2024-02-04 07:10:22,2001:448a:2020:bb7e:7841:78a0:f6c7:e200,
6993,0,,2024-02-04 07:10:23,2001:448a:2020:bb7e:7841:78a0:f6c7:e200,
6994,0,,2024-02-04 07:10:24,2001:448a:2020:bb7e:7841:78a0:f6c7:e200,
6995,0,,2024-02-04 07:26:43,66.96.225.132,
6996,0,,2024-02-04 07:30:41,147.92.179.109,
6997,0,,2024-02-04 07:36:15,202.165.33.207,
6998,0,,2024-02-04 07:48:43,114.79.4.36,
6999,0,,2024-02-04 07:58:19,103.140.78.66,
7000,0,,2024-02-04 07:58:22,2a01:111:f403:7004::100,
7001,0,,2024-02-04 07:58:27,180.252.85.193,
7002,0,,2024-02-04 07:58:40,4.198.68.131,
7003,0,,2024-02-04 08:16:02,120.188.35.168,
7004,0,,2024-02-04 08:23:47,103.232.33.34,
7005,0,,2024-02-04 08:24:17,180.252.119.60,
7006,0,,2024-02-04 08:37:24,180.252.119.60,
7007,0,,2024-02-04 08:40:34,140.213.9.208,
7008,0,,2024-02-04 08:50:18,101.255.117.115,
7009,0,,2024-02-04 08:53:07,114.10.14.122,
7010,0,,2024-02-04 08:59:40,118.136.205.114,
7011,0,,2024-02-04 09:11:46,2405:8180:201:321f:f4c4:ae39:6dce:4da4,
7012,0,,2024-02-04 09:15:29,49.51.206.130,
7013,0,,2024-02-04 09:18:49,182.0.147.89,
7014,0,,2024-02-04 09:44:30,118.136.102.74,
7015,0,,2024-02-04 09:47:00,118.137.69.139,
7016,0,,2024-02-04 09:47:13,112.78.184.99,
7017,0,,2024-02-04 09:48:23,112.78.184.99,
7018,0,,2024-02-04 09:49:09,2001:448a:2099:5ce:6465:c6a7:87f0:94c9,
7019,0,,2024-02-04 10:04:01,43.130.7.211,
7020,0,,2024-02-04 10:12:34,180.244.163.91,
7021,0,,2024-02-04 10:17:55,180.244.165.210,
7022,0,,2024-02-04 10:22:17,182.253.250.12,
7023,0,,2024-02-04 10:48:58,182.253.57.186,
7024,0,,2024-02-04 11:04:39,139.193.6.124,
7025,0,,2024-02-04 11:07:25,110.138.86.125,
7026,0,,2024-02-04 11:07:25,110.138.86.125,
7027,0,,2024-02-04 11:07:26,110.138.86.125,
7028,0,,2024-02-04 11:14:26,180.252.119.60,
7029,0,,2024-02-04 11:16:37,118.137.69.139,
7030,0,,2024-02-04 11:22:57,140.213.0.86,
7031,0,,2024-02-04 11:23:06,2405:8180:201:321f:1981:f4b4:cc22:704a,
7032,0,,2024-02-04 11:41:54,110.138.95.136,
7033,0,,2024-02-04 11:42:16,2001:448a:2095:1dae:704a:d5c7:61d7:c50a,
7034,0,,2024-02-04 11:42:17,110.138.95.136,
7035,0,,2024-02-04 11:44:11,182.0.172.128,
7036,0,,2024-02-04 11:56:14,180.252.85.232,
7037,0,,2024-02-04 11:59:31,103.171.156.29,
7038,0,,2024-02-04 11:59:39,112.215.251.88,
7039,0,,2024-02-04 12:05:44,103.10.66.5,
7040,0,,2024-02-04 12:07:11,103.10.66.5,
7041,0,,2024-02-04 12:09:04,182.253.59.23,
7042,0,,2024-02-04 12:12:51,182.2.144.63,
7043,0,,2024-02-04 12:17:59,110.138.86.125,
7044,0,,2024-02-04 12:19:53,114.124.246.111,
7045,0,,2024-02-04 12:42:52,2a04:4e41:f:e::1e77:88ba,
7046,0,,2024-02-04 12:42:53,2a04:4e41:f:e::1e77:88ba,
7047,0,,2024-02-04 12:42:56,2a04:4e41:f:e::1e77:88ba,
7048,0,,2024-02-04 12:54:17,118.137.69.139,
7049,0,,2024-02-04 12:55:02,118.136.83.93,
7050,0,,2024-02-04 12:57:55,114.79.7.227,
7051,0,,2024-02-04 13:05:10,2400:9800:3c0:64f2:8444:7f:8eee:d385,
7052,0,,2024-02-04 13:08:14,180.242.130.190,
7053,0,,2024-02-04 13:32:19,118.136.47.101,
7054,0,,2024-02-04 13:32:35,2a01:111:f403:7138::5,
7055,0,,2024-02-04 13:32:38,182.3.51.30,
7056,0,,2024-02-04 13:32:54,20.53.239.89,
7057,0,,2024-02-04 13:35:17,118.137.81.75,
7058,0,,2024-02-04 13:41:14,114.79.2.227,
7059,0,,2024-02-04 13:53:47,182.3.38.224,
7060,0,,2024-02-04 13:54:20,182.3.38.224,
7061,0,,2024-02-04 13:55:05,110.137.192.91,
7062,0,,2024-02-04 14:03:52,182.2.143.7,
7063,0,,2024-02-04 14:32:12,182.3.45.15,
7064,0,,2024-02-04 14:32:12,182.3.45.15,
7065,0,,2024-02-04 14:32:23,182.3.45.15,
7066,0,,2024-02-04 14:36:17,114.79.1.156,
7067,0,,2024-02-04 14:47:36,110.138.93.250,
7068,0,,2024-02-04 14:49:14,182.0.238.233,
7069,0,,2024-02-04 14:49:31,182.0.238.233,
7070,0,,2024-02-04 14:49:53,182.3.44.115,
7071,0,,2024-02-04 14:49:54,182.3.44.115,
7072,0,,2024-02-04 14:49:54,182.3.44.115,
7073,0,,2024-02-04 14:51:21,182.253.250.2,
7074,0,,2024-02-04 14:58:08,194.180.179.57,
7075,0,,2024-02-04 14:58:23,194.180.179.57,
7076,0,,2024-02-04 14:59:48,2400:9800:4c1:f21d:1:0:4ca5:ab0f,
7077,0,,2024-02-04 15:00:28,2400:9800:4c1:f21d:1:0:4ca5:ab0f,
7078,0,,2024-02-04 15:17:53,182.0.146.124,
7079,0,,2024-02-04 15:18:16,182.0.146.124,
7080,0,,2024-02-04 15:19:16,182.253.54.187,
7081,0,,2024-02-04 15:30:00,182.2.135.7,
7082,0,,2024-02-04 15:43:57,182.253.54.218,
7083,0,,2024-02-04 15:47:38,61.247.41.199,
7084,0,,2024-02-04 15:48:34,158.140.182.49,
7085,0,,2024-02-04 15:50:04,182.253.57.186,
7086,0,,2024-02-04 15:52:30,118.136.63.166,
7087,0,,2024-02-04 15:53:08,158.140.182.19,
7088,0,,2024-02-04 15:53:20,158.140.182.60,
7089,0,,2024-02-04 15:55:44,182.2.140.203,
7090,0,,2024-02-04 15:56:32,150.129.59.4,
7091,0,,2024-02-04 15:59:34,101.255.117.115,
7092,0,,2024-02-04 16:22:24,125.160.186.109,
7093,0,,2024-02-04 16:45:24,101.255.117.115,
7094,0,,2024-02-04 16:49:50,182.0.247.11,
7095,0,,2024-02-04 16:51:32,182.0.247.11,
7096,0,,2024-02-04 17:24:19,118.136.112.22,
7097,0,,2024-02-04 17:52:13,182.2.167.123,
7098,0,,2024-02-04 18:20:28,182.3.47.202,
7099,0,,2024-02-04 18:20:42,66.96.225.132,
7100,0,,2024-02-04 18:20:43,66.96.225.132,
7101,0,,2024-02-04 18:31:54,110.137.193.243,
7102,0,,2024-02-04 18:42:25,66.96.225.129,
7103,0,,2024-02-04 18:55:23,2a02:4780:6:c0de::10,
7104,0,,2024-02-04 18:55:58,180.244.165.210,
7105,0,,2024-02-04 19:14:07,118.137.81.75,
7106,0,,2024-02-04 19:24:26,112.215.251.232,
7107,0,,2024-02-04 19:27:20,182.2.143.7,
7108,0,,2024-02-04 19:31:34,107.155.21.227,
7109,0,,2024-02-04 19:34:26,103.121.144.145,
7110,0,,2024-02-04 19:36:46,107.155.21.227,
7111,0,,2024-02-04 19:41:26,27.124.95.249,
7112,0,,2024-02-04 20:04:06,36.70.45.220,
7113,0,,2024-02-04 20:04:16,36.70.45.220,
7114,0,,2024-02-04 20:05:16,114.4.78.21,
7115,0,,2024-02-04 20:06:19,114.4.78.21,
7116,0,,2024-02-04 20:24:30,2001:448a:2092:3739:2453:6d08:de38:9e23,
7117,0,,2024-02-04 20:28:05,120.188.7.142,
7118,0,,2024-02-04 20:28:21,120.188.7.142,
7119,0,,2024-02-04 20:32:48,36.90.211.153,
7120,0,,2024-02-04 20:46:44,101.255.117.115,
7121,0,,2024-02-04 20:53:06,194.195.89.159,
7122,0,,2024-02-04 20:53:11,194.195.89.159,
7123,0,,2024-02-04 20:54:54,2404:8000:1004:bada:d12a:4b60:980a:c83c,
7124,0,,2024-02-04 21:02:33,40.77.167.13,
7125,0,,2024-02-04 21:05:40,2001:448a:2092:372f:f1c7:c546:95b8:de57,
7126,0,,2024-02-04 21:09:57,194.180.179.64,
7127,0,,2024-02-04 21:16:38,139.192.14.229,
7128,0,,2024-02-04 21:24:50,194.195.89.159,
7129,0,,2024-02-04 21:33:26,194.195.89.159,
7130,0,,2024-02-04 21:35:45,114.4.215.114,
7131,0,,2024-02-04 21:36:18,103.124.137.60,
7132,0,,2024-02-04 21:48:30,2001:448a:2034:1ad:78db:707c:176e:2512,
7133,0,,2024-02-04 21:58:35,2001:448a:2095:1dae:704a:d5c7:61d7:c50a,
7134,0,,2024-02-04 22:10:35,2404:8000:1000:5c02:454:e306:2100:2c24,
7135,0,,2024-02-04 22:23:10,180.252.115.192,
7136,0,,2024-02-04 22:25:19,182.0.169.36,
7137,0,,2024-02-04 22:25:29,182.0.169.36,
7138,0,,2024-02-04 22:46:43,61.247.61.90,
7139,0,,2024-02-04 23:17:13,118.136.63.166,
7140,0,,2024-02-04 23:30:47,66.96.225.146,
7141,0,,2024-02-04 23:40:51,2001:448a:2034:1ad:78db:707c:176e:2512,
7142,0,,2024-02-04 23:52:31,103.125.57.180,
7143,0,,2024-02-05 00:01:35,191.101.61.24,
7144,0,,2024-02-05 00:12:48,182.253.57.54,
7145,0,,2024-02-05 01:43:07,2404:8000:1000:5bd1:62:b0c8:9b6b:f5e3,
7146,0,,2024-02-05 02:44:51,159.223.237.19,
7147,0,,2024-02-05 02:48:51,52.167.144.6,
7148,0,,2024-02-05 05:33:31,90.156.231.117,
7149,0,,2024-02-05 05:44:50,51.79.147.164,
7150,0,,2024-02-05 05:57:54,194.180.179.63,
7151,0,,2024-02-05 05:58:58,118.136.83.93,
7152,0,,2024-02-05 06:05:24,45.128.163.132,
7153,0,,2024-02-05 06:17:21,118.136.63.166,
7154,0,,2024-02-05 06:25:36,118.137.81.75,
7155,0,,2024-02-05 06:25:39,118.137.81.75,
7156,0,,2024-02-05 06:26:07,118.137.81.75,
7157,0,,2024-02-05 06:35:25,110.138.86.125,
7158,0,,2024-02-05 06:36:54,180.252.119.60,
7159,0,,2024-02-05 06:38:04,2404:8000:1000:5c02:454:e306:2100:2c24,
7160,0,,2024-02-05 06:38:33,2404:8000:1000:5c02:454:e306:2100:2c24,
7161,0,,2024-02-05 06:45:05,118.137.81.75,
7162,0,,2024-02-05 06:47:13,118.136.83.93,
7163,0,,2024-02-05 06:48:00,118.136.83.93,
7164,0,,2024-02-05 06:49:15,118.136.83.93,
7165,0,,2024-02-05 07:03:34,2405:8180:201:321f:99e:4a24:4070:ba6e,
7166,0,,2024-02-05 07:16:54,118.99.102.213,
7167,0,,2024-02-05 07:19:52,2a01:111:f403:7138::5,
7168,0,,2024-02-05 07:19:55,182.3.43.155,
7169,0,,2024-02-05 07:21:51,120.188.32.148,
7170,0,,2024-02-05 07:23:19,20.58.190.50,
7171,0,,2024-02-05 07:25:34,182.0.250.140,
7172,0,,2024-02-05 07:26:55,182.0.249.144,
7173,0,,2024-02-05 07:32:45,182.0.212.89,
7174,0,,2024-02-05 07:35:17,140.213.30.247,
7175,0,,2024-02-05 07:43:31,118.137.81.75,
7176,0,,2024-02-05 07:46:30,182.253.250.2,
7177,0,,2024-02-05 07:49:50,110.137.194.144,
7178,0,,2024-02-05 07:50:00,2001:448a:2034:1ad:e970:41c3:96bc:c62f,
7179,0,,2024-02-05 07:55:38,202.77.101.52,
7180,0,,2024-02-05 07:56:28,182.2.167.106,
7181,0,,2024-02-05 07:57:49,118.136.83.93,
7182,0,,2024-02-05 08:02:57,203.153.99.221,
7183,0,,2024-02-05 08:05:38,103.121.144.145,
7184,0,,2024-02-05 08:09:50,203.153.99.221,
7185,0,,2024-02-05 08:09:53,202.169.46.210,
7186,0,,2024-02-05 08:11:07,36.94.250.236,
7187,0,,2024-02-05 08:12:09,203.153.99.221,
7188,0,,2024-02-05 08:12:16,2a01:111:f403:7004::100,
7189,0,,2024-02-05 08:12:17,202.169.46.210,
7190,0,,2024-02-05 08:12:25,36.93.37.154,
7191,0,,2024-02-05 08:12:31,20.70.38.176,
7192,0,,2024-02-05 08:16:01,36.94.250.236,
7193,0,,2024-02-05 08:18:03,36.93.37.154,
7194,0,,2024-02-05 08:18:03,36.93.37.154,
7195,0,,2024-02-05 08:19:08,36.94.250.236,
7196,0,,2024-02-05 08:22:31,182.3.42.248,
7197,0,,2024-02-05 08:23:06,182.3.42.193,
7198,0,,2024-02-05 08:32:16,119.235.211.92,
7199,0,,2024-02-05 08:33:57,119.235.211.92,
7200,0,,2024-02-05 08:35:23,103.135.214.107,
7201,0,,2024-02-05 08:48:37,210.211.17.26,
7202,0,,2024-02-05 08:49:41,103.164.110.2,
7203,0,,2024-02-05 08:50:17,66.96.228.159,
7204,0,,2024-02-05 09:22:04,140.213.35.2,
7205,0,,2024-02-05 09:22:46,140.213.35.2,
7206,0,,2024-02-05 09:23:34,140.213.35.2,
7207,0,,2024-02-05 09:32:27,210.210.158.138,
7208,0,,2024-02-05 09:35:12,120.188.32.84,
7209,0,,2024-02-05 09:35:51,202.77.101.52,
7210,0,,2024-02-05 09:44:13,103.54.219.90,
7211,0,,2024-02-05 09:44:57,52.167.144.190,
7212,0,,2024-02-05 09:47:32,203.153.99.221,
7213,0,,2024-02-05 09:48:15,103.164.110.2,
7214,0,,2024-02-05 09:48:31,182.253.86.157,
7215,0,,2024-02-05 10:02:43,140.213.35.83,
7216,0,,2024-02-05 10:02:44,140.213.35.83,
7217,0,,2024-02-05 10:05:15,112.215.170.184,
7218,0,,2024-02-05 10:06:21,182.253.86.157,
7219,0,,2024-02-05 10:08:02,182.3.46.255,
7220,0,,2024-02-05 10:08:05,140.213.35.83,
7221,0,,2024-02-05 10:08:51,182.3.46.255,
7222,0,,2024-02-05 10:10:31,210.211.17.26,
7223,0,,2024-02-05 10:10:44,140.213.35.83,
7224,0,,2024-02-05 10:11:03,140.213.35.83,
7225,0,,2024-02-05 10:11:34,210.211.17.26,
7226,0,,2024-02-05 10:16:05,118.136.83.93,
7227,0,,2024-02-05 10:19:13,202.169.47.218,
7228,0,,2024-02-05 10:29:28,139.255.199.195,
7229,0,,2024-02-05 10:30:26,182.3.37.192,
7230,0,,2024-02-05 10:30:56,182.2.145.142,
7231,0,,2024-02-05 10:31:23,36.95.237.26,
7232,0,,2024-02-05 10:32:07,103.151.94.98,
7233,0,,2024-02-05 10:41:24,136.226.235.33,
7234,0,,2024-02-05 10:43:32,103.164.110.2,
7235,0,,2024-02-05 10:44:13,180.252.167.165,
7236,0,,2024-02-05 10:45:27,118.136.83.93,
